"STATION","DATE","PRCP","TMAX","TMIN"
"USW00094995","2014-05-08","0.02","81","47"
"USW00094995","2014-05-09","0.00","71","42"
"USW00094995","2014-05-10","0.00","82","53"
"USW00094995","2014-05-11","2.62","79","51"
"USW00094995","2014-05-12","0.11","56","46"
"USW00094995","2014-05-13","0.00","62","39"
"USW00094995","2014-05-14","0.00","69","35"
"USW00094995","2014-05-15","0.00","57","33"
"USW00094995","2014-05-16","0.01","55","29"
"USW00094995","2014-05-17","0.00","65","35"
"USW00094995","2014-05-18","0.00","74","42"
"USW00094995","2014-05-19","0.00","85","59"
"USW00094995","2014-05-20","0.00","85","60"
"USW00094995","2014-05-21","0.00","83","57"
"USW00094995","2014-05-22","0.66","72","55"
"USW00094995","2014-05-23","0.00","78","53"
"USW00094995","2014-05-24","0.10","78","59"
"USW00094995","2014-05-25","0.58","82","65"
"USW00094995","2014-05-26","0.30","84","63"
"USW00094995","2014-05-27","0.00","84","64"
"USW00094995","2014-05-28","0.00","88","61"
"USW00094995","2014-05-29","0.00","84","59"
"USW00094995","2014-05-30","0.00","85","65"
"USW00094995","2014-05-31","0.00","86","66"
"USW00094995","2014-06-01","0.84","86","62"
"USW00094995","2014-06-02","0.00","82","59"
"USW00094995","2014-06-03","2.14","88","58"
"USW00094995","2014-06-04","0.11","77","60"
"USW00094995","2014-06-05","0.00","80","60"
"USW00094995","2014-06-06","0.00","84","62"
"USW00094995","2014-06-07","1.03","75","57"
"USW00094995","2014-06-08","0.00","71","54"
"USW00094995","2014-06-09","0.00","73","61"
"USW00094995","2014-06-10","0.00","79","54"
"USW00094995","2014-06-11","0.00","81","53"
"USW00094995","2014-06-12","0.00","75","50"
"USW00094995","2014-06-13","0.00","77","42"
"USW00094995","2014-06-14","0.00","84","62"
"USW00094995","2014-06-15","0.41","80","59"
"USW00094995","2014-06-16","0.00","87","62"
"USW00094995","2014-06-17","0.00","90","68"
"USW00094995","2014-06-18","0.00","91","76"
"USW00094995","2014-06-19","0.02","85","63"
"USW00094995","2014-06-20","0.69","91","58"
"USW00094995","2014-06-21","0.55",,
"USW00094995","2014-06-22","0.05","82","66"
"USW00094995","2014-06-23","0.00","80","61"
"USW00094995","2014-06-24","0.00","82","58"
"USW00094995","2014-06-25","0.00","84","60"
"USW00094995","2014-06-26","0.11","85","68"
"USW00094995","2014-06-27","0.41","82","66"
"USW00094995","2014-06-28","0.08","80","63"
"USW00094995","2014-06-29","0.00","87","66"
"USW00094995","2014-06-30","0.00","85","61"
"USW00094995","2014-07-01","0.00","81","56"
"USW00094995","2014-07-02","0.00","73","50"
"USW00094995","2014-07-03","0.00","78","47"
"USW00094995","2014-07-04","0.00","83","57"
"USW00094995","2014-07-05","0.01","87","67"
"USW00094995","2014-07-06","0.00","95","66"
"USW00094995","2014-07-07","0.11","91","64"
"USW00094995","2014-07-08","0.00","82","59"
"USW00094995","2014-07-09","0.02","83","54"
"USW00094995","2014-07-10","0.00","86","62"
"USW00094995","2014-07-11","0.00","90","68"
"USW00094995","2014-07-12","0.00","90","68"
"USW00094995","2014-07-13","0.00","89","61"
"USW00094995","2014-07-14","0.05","78","51"
"USW00094995","2014-07-15","0.00","75","45"
"USW00094995","2014-07-16","0.00","76","45"
"USW00094995","2014-07-17","0.00","79","48"
"USW00094995","2014-07-18","0.00","78","56"
"USW00094995","2014-07-19","0.00","81","59"
"USW00094995","2014-07-20","0.00","90","64"
"USW00094995","2014-07-21","0.00","97","74"
"USW00094995","2014-07-22","0.00","95","69"
"USW00094995","2014-07-23","0.00","86","60"
"USW00094995","2014-07-24","0.00","86","64"
"USW00094995","2014-07-25","0.03","98","70"
"USW00094995","2014-07-26","0.00","90","71"
"USW00094995","2014-07-27","0.00","85","60"
"USW00094995","2014-07-28","0.00","80","51"
"USW00094995","2014-07-29","0.00","82","51"
"USW00094995","2014-07-30","0.00","82","51"
"USW00094995","2014-07-31","0.00","86","51"
"USW00094995","2014-08-01","0.00","84","60"
"USW00094995","2014-08-02","0.01","88","55"
"USW00094995","2014-08-03","0.00","90","64"
"USW00094995","2014-08-04","0.00","85","60"
"USW00094995","2014-08-05","0.00","91","65"
"USW00094995","2014-08-06","0.18","81","69"
"USW00094995","2014-08-07","0.02","78","65"
"USW00094995","2014-08-08","0.00","81","68"
"USW00094995","2014-08-09","0.35","84","67"
"USW00094995","2014-08-10","0.13","83","66"
"USW00094995","2014-08-11","0.01","79","54"
"USW00094995","2014-08-12","0.00","80","49"
"USW00094995","2014-08-13","0.00","84","51"
"USW00094995","2014-08-14","0.00","87","60"
"USW00094995","2014-08-15","0.09","73","66"
"USW00094995","2014-08-16","0.00","85","68"
"USW00094995","2014-08-17","0.52","89","65"
"USW00094995","2014-08-18","0.03","90","61"
"USW00094995","2014-08-19","0.00","90","64"
"USW00094995","2014-08-20","0.00","94","73"
"USW00094995","2014-08-21","0.12",,
"USW00094995","2014-08-22","0.23","92","72"
"USW00094995","2014-08-23","0.23","94","68"
"USW00094995","2014-08-24","0.01","90","68"
"USW00094995","2014-08-25","0.00","85","63"
"USW00094995","2014-08-26","1.09","79","63"
"USW00094995","2014-08-27","0.47","75","66"
"USW00094995","2014-08-28","0.95","81","69"
"USW00094995","2014-08-29","0.04","76","65"
"USW00094995","2014-08-30","0.00","85","61"
"USW00094995","2014-08-31","1.25","90","66"
"USW00094995","2014-09-01","0.02","78","61"
"USW00094995","2014-09-02","0.00","82","54"
"USW00094995","2014-09-03","0.00","88","65"
"USW00094995","2014-09-04","0.00","92","68"
"USW00094995","2014-09-05","0.04","68","51"
"USW00094995","2014-09-06","0.00","72","44"
"USW00094995","2014-09-07","0.00","77","45"
"USW00094995","2014-09-08","0.00","87","57"
"USW00094995","2014-09-09","2.00","76","67"
"USW00094995","2014-09-10","0.00","67","53"
"USW00094995","2014-09-11","0.05","55","50"
"USW00094995","2014-09-12","0.65","53","38"
"USW00094995","2014-09-13","0.00","63","34"
"USW00094995","2014-09-14","0.00","72","44"
"USW00094995","2014-09-15","0.20","67","42"
"USW00094995","2014-09-16","0.00","71","38"
"USW00094995","2014-09-17","0.00","79","52"
"USW00094995","2014-09-18","0.00","78","61"
"USW00094995","2014-09-19","0.00","87","61"
"USW00094995","2014-09-20","0.90","85","60"
"USW00094995","2014-09-21","0.00","74","47"
"USW00094995","2014-09-22","0.00","74","42"
"USW00094995","2014-09-23","0.13","69","57"
"USW00094995","2014-09-24","0.04","74","58"
"USW00094995","2014-09-25","0.00","82","52"
"USW00094995","2014-09-26","0.00","83","61"
"USW00094995","2014-09-27","0.00","82","58"
"USW00094995","2014-09-28","0.00","82","58"
"USW00094995","2014-09-29","0.00","82","55"
"USW00094995","2014-09-30","5.02","69","62"
"USW00094995","2014-10-01","1.23","76","60"
"USW00094995","2014-10-02","0.15","64","47"
"USW00094995","2014-10-03","0.00","56","36"
"USW00094995","2014-10-04","0.00","57","33"
"USW00094995","2014-10-05","0.02","70","40"
"USW00094995","2014-10-06","0.00","72","49"
"USW00094995","2014-10-07","0.00","74","49"
"USW00094995","2014-10-08","0.02","69","42"
"USW00094995","2014-10-09","0.00","67","49"
"USW00094995","2014-10-10","0.00","54","33"
"USW00094995","2014-10-11","0.00","62","29"
"USW00094995","2014-10-12","0.24","65","40"
"USW00094995","2014-10-13","0.37","58","52"
"USW00094995","2014-10-14","0.00","67","36"
"USW00094995","2014-10-15","0.00","70","31"
"USW00094995","2014-10-16","0.00","79","45"
"USW00094995","2014-10-17","0.00","65","43"
"USW00094995","2014-10-18","0.00","59","37"
"USW00094995","2014-10-19","0.00","73","39"
"USW00094995","2014-10-20","0.00","73","38"
"USW00094995","2014-10-21","0.00","77","36"
"USW00094995","2014-10-22","0.60","80","49"
"USW00094995","2014-10-23","0.00","71","51"
"USW00094995","2014-10-24","0.00","75","48"
"USW00094995","2014-10-25","0.00","74","40"
"USW00094995","2014-10-26","0.00","86","51"
"USW00094995","2014-10-27","0.00","71","48"
"USW00094995","2014-10-28","0.00","60","31"
"USW00094995","2014-10-29","0.00","59","27"
"USW00094995","2014-10-30","0.00","64","34"
"USW00094995","2014-10-31","0.00","44","24"
"USW00094995","2014-11-01","0.00","54","24"
"USW00094995","2014-11-02","0.00","65","40"
"USW00094995","2014-11-03","0.16","67","45"
"USW00094995","2014-11-04","0.00","62","36"
"USW00094995","2014-11-05","0.00","69","39"
"USW00094995","2014-11-06","0.00","52","33"
"USW00094995","2014-11-07","0.00","63","35"
"USW00094995","2014-11-08","0.00","50","34"
"USW00094995","2014-11-09","0.00","64","40"
"USW00094995","2014-11-10","0.06","59","22"
"USW00094995","2014-11-11","0.05","26","17"
"USW00094995","2014-11-12","0.00","24","12"
"USW00094995","2014-11-13","0.00","26","7"
"USW00094995","2014-11-14","0.00","27","2"
"USW00094995","2014-11-15","0.23","27","16"
"USW00094995","2014-11-16","0.00","25","5"
"USW00094995","2014-11-17","0.00","18","6"
"USW00094995","2014-11-18","0.00","38","4"
"USW00094995","2014-11-19","0.00","39","10"
"USW00094995","2014-11-20","0.00","33","8"
"USW00094995","2014-11-21","0.00","44","17"
"USW00094995","2014-11-22","0.00","58","37"
"USW00094995","2014-11-23","0.01","56","35"
"USW00094995","2014-11-24","0.00","38","24"
"USW00094995","2014-11-25","0.00","47","14"
"USW00094995","2014-11-26","0.00","40","20"
"USW00094995","2014-11-27","0.00","31","13"
"USW00094995","2014-11-28","0.00","60","24"
"USW00094995","2014-11-29","0.00","75","27"
"USW00094995","2014-11-30","0.00","27","12"
"USW00094995","2014-12-01","0.00","25","13"
"USW00094995","2014-12-02","0.00","46","15"
"USW00094995","2014-12-03","0.00","38","17"
"USW00094995","2014-12-04","0.00","44","23"
"USW00094995","2014-12-05","0.00","50","30"
"USW00094995","2014-12-06","0.00","37","27"
"USW00094995","2014-12-07","0.00","40","32"
"USW00094995","2014-12-08","0.00","53","29"
"USW00094995","2014-12-09","0.00","31","16"
"USW00094995","2014-12-10","0.00","40","21"
"USW00094995","2014-12-11","0.00","41","32"
"USW00094995","2014-12-12","0.00","58","37"
"USW00094995","2014-12-13","0.00","55","48"
"USW00094995","2014-12-14","0.29","59","52"
"USW00094995","2014-12-15","0.24","54","26"
"USW00094995","2014-12-16","0.00","27","19"
"USW00094995","2014-12-17","0.00","26","20"
"USW00094995","2014-12-18","0.09","32","26"
"USW00094995","2014-12-19","0.00","34","30"
"USW00094995","2014-12-20","0.01","36","31"
"USW00094995","2014-12-21","0.00","43","34"
"USW00094995","2014-12-22","0.26","44","38"
"USW00094995","2014-12-23","0.14","38","33"
"USW00094995","2014-12-24","0.00","34","27"
"USW00094995","2014-12-25","0.00","50","28"
"USW00094995","2014-12-26","0.04","33","28"
"USW00094995","2014-12-27","0.00","29","15"
"USW00094995","2014-12-28","0.00","35","14"
"USW00094995","2014-12-29","0.13","24","5"
"USW00094995","2014-12-30","0.00","7","-3"
"USW00094995","2014-12-31","0.00","21","-5"
"USW00094995","2015-01-01","0.00","36","9"
"USW00094995","2015-01-02","0.00","33","11"
"USW00094995","2015-01-03","0.13","36","8"
"USW00094995","2015-01-04","0.05","10","-1"
"USW00094995","2015-01-05","0.00","26","6"
"USW00094995","2015-01-06","0.02","21","6"
"USW00094995","2015-01-07","0.00","11","-5"
"USW00094995","2015-01-08","0.00","34","3"
"USW00094995","2015-01-09","0.00","18","-1"
"USW00094995","2015-01-10","0.00","41","-1"
"USW00094995","2015-01-11","0.00","36","9"
"USW00094995","2015-01-12","0.00","20","-3"
"USW00094995","2015-01-13","0.00","24","-6"
"USW00094995","2015-01-14","0.00","38","17"
"USW00094995","2015-01-15","0.00","48","18"
"USW00094995","2015-01-16","0.00","61","22"
"USW00094995","2015-01-17","0.00","53","32"
"USW00094995","2015-01-18","0.00","57","23"
"USW00094995","2015-01-19","0.00","59","23"
"USW00094995","2015-01-20","0.00","51","26"
"USW00094995","2015-01-21","0.00","46","27"
"USW00094995","2015-01-22","0.00","37","25"
"USW00094995","2015-01-23","0.00","47","22"
"USW00094995","2015-01-24","0.02","56","26"
"USW00094995","2015-01-25","0.03","46","27"
"USW00094995","2015-01-26","0.00","61","26"
"USW00094995","2015-01-27","0.00","58","23"
"USW00094995","2015-01-28","0.00","62","32"
"USW00094995","2015-01-29","0.00","43","16"
"USW00094995","2015-01-30","0.00","41","11"
"USW00094995","2015-01-31","0.83","39","32"
"USW00094995","2015-02-01","0.44","32","2"
"USW00094995","2015-02-02","0.00","17","-12"
"USW00094995","2015-02-03","0.00","37","6"
"USW00094995","2015-02-04","0.38","23","-13"
"USW00094995","2015-02-05","0.00","29","-18"
"USW00094995","2015-02-06","0.00","45","28"
"USW00094995","2015-02-07","0.00","53","33"
"USW00094995","2015-02-08","0.00","54","35"
"USW00094995","2015-02-09","0.00","36","32"
"USW00094995","2015-02-10","0.00","44","29"
"USW00094995","2015-02-11","0.00","39","20"
"USW00094995","2015-02-12","0.00","22","7"
"USW00094995","2015-02-13","0.00","51","17"
"USW00094995","2015-02-14","0.00","36","13"
"USW00094995","2015-02-15","0.00","17","11"
"USW00094995","2015-02-16","0.00","36","16"
"USW00094995","2015-02-17","0.02","27","11"
"USW00094995","2015-02-18","0.02","19","0"
"USW00094995","2015-02-19","0.01","22","-1"
"USW00094995","2015-02-20","0.00","42","11"
"USW00094995","2015-02-21","0.00","39","17"
"USW00094995","2015-02-22","0.00","21","4"
"USW00094995","2015-02-23","0.00","25","-5"
"USW00094995","2015-02-24","0.00","49","18"
"USW00094995","2015-02-25","0.07","46","11"
"USW00094995","2015-02-26","0.00","14","-3"
"USW00094995","2015-02-27","0.00","20","-8"
"USW00094995","2015-02-28","0.04","24","5"
"USW00094995","2015-03-01","0.00","40","17"
"USW00094995","2015-03-02","0.00","44","20"
"USW00094995","2015-03-03","0.01","37","18"
"USW00094995","2015-03-04","0.03","31","5"
"USW00094995","2015-03-05","0.00","34","-2"
"USW00094995","2015-03-06","0.00","63","25"
"USW00094995","2015-03-07","0.00","63","26"
"USW00094995","2015-03-08","0.00","58","24"
"USW00094995","2015-03-09","0.00","62","20"
"USW00094995","2015-03-10","0.00","72","31"
"USW00094995","2015-03-11","0.00","72","25"
"USW00094995","2015-03-12","0.00","77","37"
"USW00094995","2015-03-13","0.00","75","32"
"USW00094995","2015-03-14","0.00","67","32"
"USW00094995","2015-03-15","0.00","79","42"
"USW00094995","2015-03-16","0.00","89","42"
"USW00094995","2015-03-17","0.00","52","30"
"USW00094995","2015-03-18","0.00","54","27"
"USW00094995","2015-03-19","0.00","50","30"
"USW00094995","2015-03-20","0.00","74","21"
"USW00094995","2015-03-21","0.00","68","29"
"USW00094995","2015-03-22","0.00","75","32"
"USW00094995","2015-03-23","0.00","52","30"
"USW00094995","2015-03-24","0.73","39","34"
"USW00094995","2015-03-25","0.00","44","27"
"USW00094995","2015-03-26","0.11","50","22"
"USW00094995","2015-03-27","0.00","40","21"
"USW00094995","2015-03-28","0.00","56","29"
"USW00094995","2015-03-29","0.00","64","30"
"USW00094995","2015-03-30","0.00","77","30"
"USW00094995","2015-03-31","0.00","78","31"
"USW00094995","2015-04-01","0.59","85","53"
"USW00094995","2015-04-02","0.13","65","46"
"USW00094995","2015-04-03","0.11","51","32"
"USW00094995","2015-04-04","0.00","66","34"
"USW00094995","2015-04-05","0.00","71","47"
"USW00094995","2015-04-06","0.01","57","50"
"USW00094995","2015-04-07","0.06","54","44"
"USW00094995","2015-04-08","0.04","48","42"
"USW00094995","2015-04-09","0.17","47","36"
"USW00094995","2015-04-10","0.00","66","36"
"USW00094995","2015-04-11","0.00","76","42"
"USW00094995","2015-04-12","0.29","78","48"
"USW00094995","2015-04-13","0.00","67","35"
"USW00094995","2015-04-14","0.00","71","39"
"USW00094995","2015-04-15","0.00","66","45"
"USW00094995","2015-04-16","0.00","73","47"
"USW00094995","2015-04-17","0.00","74","55"
"USW00094995","2015-04-18","0.35","64","56"
"USW00094995","2015-04-19","0.23","56","45"
"USW00094995","2015-04-20","0.00","59","37"
"USW00094995","2015-04-21","0.00","66","33"
"USW00094995","2015-04-22","0.00","57","25"
"USW00094995","2015-04-23","0.00","68","30"
"USW00094995","2015-04-24","0.02","67","52"
"USW00094995","2015-04-25","0.35","55","48"
"USW00094995","2015-04-26","0.00","63","42"
"USW00094995","2015-04-27","0.00","68","33"
"USW00094995","2015-04-28","0.00","74","35"
"USW00094995","2015-04-29","0.00","71","37"
"USW00094995","2015-04-30","0.00","75","34"
"USW00094995","2015-05-01","0.00","73","49"
"USW00094995","2015-05-02","0.17","82","54"
"USW00094995","2015-05-03","0.62","83","57"
"USW00094995","2015-05-04","0.17","64","55"
"USW00094995","2015-05-05","0.00","76","58"
"USW00094995","2015-05-06","3.95","71","59"
"USW00094995","2015-05-07","1.85","76","57"
"USW00094995","2015-05-08","0.00","59","50"
"USW00094995","2015-05-09","0.00","68","50"
"USW00094995","2015-05-10","0.26","70","46"
"USW00094995","2015-05-11","0.00","53","41"
"USW00094995","2015-05-12","0.00","70","40"
"USW00094995","2015-05-13","0.27","71","45"
"USW00094995","2015-05-14","0.45","70","53"
"USW00094995","2015-05-15","0.62","71","54"
"USW00094995","2015-05-16","0.16","79","60"
"USW00094995","2015-05-17","0.51","80","56"
"USW00094995","2015-05-18","0.00","62","46"
"USW00094995","2015-05-19","0.08","50","38"
"USW00094995","2015-05-20","0.06","51","41"
"USW00094995","2015-05-21","0.00","69","37"
"USW00094995","2015-05-22","0.00","66","44"
"USW00094995","2015-05-23","0.05","63","55"
"USW00094995","2015-05-24","0.04","70","60"
"USW00094995","2015-05-25","0.00","79","59"
"USW00094995","2015-05-26","0.45","69","54"
"USW00094995","2015-05-27","0.00","81","50"
"USW00094995","2015-05-28","0.10","75","60"
"USW00094995","2015-05-29","0.04","79","54"
"USW00094995","2015-05-30","0.00","69","47"
"USW00094995","2015-05-31","0.00","69","43"
"USW00094995","2015-06-01","0.00","75","51"
"USW00094995","2015-06-02","0.02","77","56"
"USW00094995","2015-06-03","0.54","79","62"
"USW00094995","2015-06-05","0.00","82","61"
"USW00094995","2015-06-06","0.23","86","65"
"USW00094995","2015-06-07","0.00","84","60"
"USW00094995","2015-06-08","0.00","87","58"
"USW00094995","2015-06-09","0.00","94","60"
"USW00094995","2015-06-10","0.79","95","66"
"USW00094995","2015-06-11","1.22","76","62"
"USW00094995","2015-06-12","0.00","67","61"
"USW00094995","2015-06-13","0.00","78","59"
"USW00094995","2015-06-14","0.69","83","63"
"USW00094995","2015-06-15","1.01","77","58"
"USW00094995","2015-06-16","0.00","80","53"
"USW00094995","2015-06-17","0.00","86","65"
"USW00094995","2015-06-18","0.09","77","61"
"USW00094995","2015-06-19","0.00","83","57"
"USW00094995","2015-06-20","0.00","90","71"
"USW00094995","2015-06-21","0.00","87","64"
"USW00094995","2015-06-22","0.00","91","62"
"USW00094995","2015-06-23","0.00","78","55"
"USW00094995","2015-06-24","0.00","93","65"
"USW00094995","2015-06-25","0.00","80","66"
"USW00094995","2015-06-26","0.00","83","60"
"USW00094995","2015-06-27","0.00","85","56"
"USW00094995","2015-06-28","0.00","86","62"
"USW00094995","2015-06-29","0.00","85","59"
"USW00094995","2015-06-30","0.01","84","61"
"USW00094995","2015-07-01","0.28","86","65"
"USW00094995","2015-07-02","0.72","74","65"
"USW00094995","2015-07-03","0.00","77","60"
"USW00094995","2015-07-04","0.00","82","56"
"USW00094995","2015-07-05","0.00","91","67"
"USW00094995","2015-07-06","0.37","82","63"
"USW00094995","2015-07-07","0.00","73","53"
"USW00094995","2015-07-08","0.00","76","51"
"USW00094995","2015-07-09","0.00","80","54"
"USW00094995","2015-07-10","0.00","80","62"
"USW00094995","2015-07-11","0.05","90","70"
"USW00094995","2015-07-12","0.00","93","74"
"USW00094995","2015-07-13","0.00","94","65"
"USW00094995","2015-07-14","0.00","94","62"
"USW00094995","2015-07-15","0.04","83","71"
"USW00094995","2015-07-16","0.68","90","70"
"USW00094995","2015-07-17","0.00","95","65"
"USW00094995","2015-07-18","0.02","88","68"
"USW00094995","2015-07-19","0.00","84","69"
"USW00094995","2015-07-20","0.00","87","61"
"USW00094995","2015-07-21","0.00","81","56"
"USW00094995","2015-07-22","0.00","83","59"
"USW00094995","2015-07-23","0.00","89","64"
"USW00094995","2015-07-24","1.45","97","69"
"USW00094995","2015-07-25","0.37","82","68"
"USW00094995","2015-07-26","0.09","90","69"
"USW00094995","2015-07-27","0.00","89","74"
"USW00094995","2015-07-28","0.24","91","67"
"USW00094995","2015-07-29","0.00","84","59"
"USW00094995","2015-07-30","0.00","89","57"
"USW00094995","2015-07-31","0.00","92","65"
"USW00094995","2015-08-01","0.00","87","63"
"USW00094995","2015-08-02","0.00","94","69"
"USW00094995","2015-08-03","0.01","82","66"
"USW00094995","2015-08-04","0.76","85","66"
"USW00094995","2015-08-05","0.00","81","66"
"USW00094995","2015-08-06","0.02","80","64"
"USW00094995","2015-08-07","0.00","89","65"
"USW00094995","2015-08-08","0.37","85","67"
"USW00094995","2015-08-09","0.59","86","72"
"USW00094995","2015-08-10","0.00","83","62"
"USW00094995","2015-08-11","0.00","84","57"
"USW00094995","2015-08-12","0.00","85","59"
"USW00094995","2015-08-13","0.00","87","63"
"USW00094995","2015-08-14","0.00","89","67"
"USW00094995","2015-08-15","0.00","88","65"
"USW00094995","2015-08-16","0.00","88","69"
"USW00094995","2015-08-17","1.93","77","68"
"USW00094995","2015-08-18","0.26","72","54"
"USW00094995","2015-08-19","0.00","74","52"
"USW00094995","2015-08-20","0.00","82","51"
"USW00094995","2015-08-21","0.00","83","61"
"USW00094995","2015-08-22","0.33","89","63"
"USW00094995","2015-08-23","0.00","72","50"
"USW00094995","2015-08-24","0.00","80","46"
"USW00094995","2015-08-25","0.00","78","50"
"USW00094995","2015-08-26","0.00","81","53"
"USW00094995","2015-08-27","0.09","84","65"
"USW00094995","2015-08-28","0.59","79","64"
"USW00094995","2015-08-29","0.00","70","60"
"USW00094995","2015-08-30","0.00","77","61"
"USW00094995","2015-08-31","0.00","86","63"
"USW00094995","2015-09-01","0.00","89","69"
"USW00094995","2015-09-02","0.00","90","70"
"USW00094995","2015-09-03","0.00","92","73"
"USW00094995","2015-09-04","0.02","90","72"
"USW00094995","2015-09-05","0.00","91","74"
"USW00094995","2015-09-06","2.11","95","71"
"USW00094995","2015-09-07","1.01","81","65"
"USW00094995","2015-09-08","1.15","79","65"
"USW00094995","2015-09-09","0.18","81","58"
"USW00094995","2015-09-10","0.08","82","58"
"USW00094995","2015-09-11","0.00","69","49"
"USW00094995","2015-09-12","0.00","70","45"
"USW00094995","2015-09-13","0.00","79","51"
"USW00094995","2015-09-14","0.00","83","61"
"USW00094995","2015-09-15","0.00","88","67"
"USW00094995","2015-09-16","0.00","87","68"
"USW00094995","2015-09-17","0.00","88","61"
"USW00094995","2015-09-18","0.37","69","53"
"USW00094995","2015-09-19","0.00","69","46"
"USW00094995","2015-09-20","0.00","77","50"
"USW00094995","2015-09-21","0.00","80","58"
"USW00094995","2015-09-22","0.05","81","62"
"USW00094995","2015-09-23","1.89","75","65"
"USW00094995","2015-09-24","0.84","79","63"
"USW00094995","2015-09-25","0.00","78","60"
"USW00094995","2015-09-26","0.00","80","52"
"USW00094995","2015-09-27","0.00","82","56"
"USW00094995","2015-09-28","0.00","86","60"
"USW00094995","2015-09-29","0.71","71","48"
"USW00094995","2015-09-30","0.00","69","43"
"USW00094995","2015-10-01","0.00","66","44"
"USW00094995","2015-10-02","0.00","64","43"
"USW00094995","2015-10-03","0.00","62","40"
"USW00094995","2015-10-04","0.00","67","42"
"USW00094995","2015-10-05","0.00","61","46"
"USW00094995","2015-10-06","0.00","75","53"
"USW00094995","2015-10-07","0.00","78","54"
"USW00094995","2015-10-08","0.02","82","56"
"USW00094995","2015-10-09","0.00","66","47"
"USW00094995","2015-10-10","0.00","78","46"
"USW00094995","2015-10-11","0.00","92","59"
"USW00094995","2015-10-12","0.00","76","51"
"USW00094995","2015-10-13","0.00","82","38"
"USW00094995","2015-10-14","0.00","73","40"
"USW00094995","2015-10-15","0.00","72","35"
"USW00094995","2015-10-16","0.00","61","30"
"USW00094995","2015-10-17","0.00","63","40"
"USW00094995","2015-10-18","0.00","76","43"
"USW00094995","2015-10-19","0.00","81","61"
"USW00094995","2015-10-20","0.00","81","54"
"USW00094995","2015-10-21","0.00","71","57"
"USW00094995","2015-10-22","0.09","65","51"
"USW00094995","2015-10-23","0.11","73","53"
"USW00094995","2015-10-24","0.00","64","35"
"USW00094995","2015-10-25","0.00","67","33"
"USW00094995","2015-10-26","0.00","63","35"
"USW00094995","2015-10-27","0.00","57","41"
"USW00094995","2015-10-28","0.00","56","34"
"USW00094995","2015-10-29","0.00","54","29"
"USW00094995","2015-10-30","0.20","54","27"
"USW00094995","2015-10-31","0.04","61","43"
"USW00094995","2015-11-01","0.00","77","43"
"USW00094995","2015-11-02","0.00","81","50"
"USW00094995","2015-11-03","0.00","78","47"
"USW00094995","2015-11-04","0.00","73","57"
"USW00094995","2015-11-05","0.00","69","41"
"USW00094995","2015-11-06","0.00","58","33"
"USW00094995","2015-11-07","0.00","59","27"
"USW00094995","2015-11-08","0.00","62","36"
"USW00094995","2015-11-09","0.00","65","39"
"USW00094995","2015-11-10","0.00","60","35"
"USW00094995","2015-11-11","0.22","47","35"
"USW00094995","2015-11-12","0.00","56","33"
"USW00094995","2015-11-13","0.00","61","25"
"USW00094995","2015-11-14","0.00","68","32"
"USW00094995","2015-11-15","0.00","65","42"
"USW00094995","2015-11-16","0.07","59","51"
"USW00094995","2015-11-17","0.89","59","42"
"USW00094995","2015-11-18","0.04","50","36"
"USW00094995","2015-11-19","0.00","50","29"
"USW00094995","2015-11-20","0.04","51","30"
"USW00094995","2015-11-21","0.00","35","23"
"USW00094995","2015-11-22","0.00","51","24"
"USW00094995","2015-11-23","0.00","60","26"
"USW00094995","2015-11-24","0.00","59","35"
"USW00094995","2015-11-25","0.00","61","37"
"USW00094995","2015-11-26","0.41","38","25"
"USW00094995","2015-11-27","0.00","25","20"
"USW00094995","2015-11-28","0.00","31","23"
"USW00094995","2015-11-29","0.04","33","29"
"USW00094995","2015-11-30","0.39","34","26"
"USW00094995","2015-12-01","0.00","33","23"
"USW00094995","2015-12-02","0.00","42","22"
"USW00094995","2015-12-03","0.00","50","18"
"USW00094995","2015-12-04","0.00","56","30"
"USW00094995","2015-12-05","0.00","53","37"
"USW00094995","2015-12-06","0.00","53","28"
"USW00094995","2015-12-07","0.00","56","34"
"USW00094995","2015-12-08","0.00","59","34"
"USW00094995","2015-12-09","0.00","63","30"
"USW00094995","2015-12-10","0.00","61","35"
"USW00094995","2015-12-11","0.00","54","38"
"USW00094995","2015-12-12","0.71","42","34"
"USW00094995","2015-12-13","1.94","41","38"
"USW00094995","2015-12-14","0.72","38","33"
"USW00094995","2015-12-15","0.02","43","35"
"USW00094995","2015-12-16","0.00","37","28"
"USW00094995","2015-12-17","0.00","35","19"
"USW00094995","2015-12-18","0.00","37","16"
"USW00094995","2015-12-19","0.00","49","15"
"USW00094995","2015-12-20","0.00","54","30"
"USW00094995","2015-12-21","0.00","30","21"
"USW00094995","2015-12-22","0.00","48","22"
"USW00094995","2015-12-23","1.25","41","26"
"USW00094995","2015-12-24","0.33","32","23"
"USW00094995","2015-12-25","0.06","33","16"
"USW00094995","2015-12-26","0.02","34","24"
"USW00094995","2015-12-27","0.00","24","12"
"USW00094995","2015-12-28","0.12","20","13"
"USW00094995","2015-12-29","0.00","26","18"
"USW00094995","2015-12-30","0.03","27","19"
"USW00094995","2015-12-31","0.00","28","6"
"USW00094995","2016-01-01","0.00","37","16"
"USW00094995","2016-01-02","0.00","40","14"
"USW00094995","2016-01-03","0.01","30","15"
"USW00094995","2016-01-04","0.01","26","17"
"USW00094995","2016-01-05","0.00","40","18"
